p=20 Rao-1 mae = 283.48975013551 k=2
2.5,14.5,571,4463.2024013722,4557,93.797598627788
4,20,303,8418.5904761905,8752,333.40952380952
4.5,6,119,2966.3768115942,3440,473.6231884058
3.5,7.5,253.5,1954.0214007782,1981,26.97859922179
3,21.5,426,13797.163120567,13700,97.163120567375
2.5,13,488,7004.5252525253,7105,100.47474747475
4.5,15.5,631.5,6920.1028938907,6816,104.10289389068
2.5,16.5,206.5,4676.6176470588,4620,56.617647058823
4,16,634.5,7674.7719155844,7451,223.77191558442
2.5,29.5,3161,34255.591270931,39479,5223.4087290695

p=40 Rao-3 mae =
4.5,15.5,619,7530.3693972179,7871,340.63060278207
4,9.5,123,799.5,845,45.5
3,5.5,253,2320.8267716535,2330,9.1732283464567
4,8.5,1046.5,21080.632575758,21272,191.36742424242
3.5,16,388.5,4284.6579634465,4224,60.657963446475
2.5,26,359.5,2944.7739130435,2826,118.77391304348
2.5,12.5,207.5,7267.4641148325,7320,52.535885167464
3,19.5,362,9025.2732240437,9125,99.726775956284
3.5,15.5,1115,11234.970364098,11900,665.02963590178
4.5,12.5,189,4490.0552486188,4300,190.05524861878
4,11,743.5,4175.2706359946,4150,25.270635994587
3.5,8.5,134,1116.6666666667,900,216.66666666667
4,7.5,62,753.04166666667,583,170.04166666667
3,5.5,253,2606.2048192771,2565,41.204819277109
3,18,374.5,4085.179245283,4047,38.179245283019
2,19.5,206.5,1487.5829383886,1520,32.417061611374
3.5,21,1851,25938.025959978,25910,28.025959978368
3,22.5,2504,37616.496373892,37286,330.49637389202
3,29,426.5,14791.884792627,15052,260.11520737327
3,16,300.5,11360.340753425,11039,321.34075342466
1.5,41.5,2925,18318.381855112,18500,181.61814488829
3,16,300.5,9261.1332236842,9369,107.86677631579
3.5,18,355.5,7234.8781869688,7184,50.878186968838
3,12.5,579,10668.100529101,10447,221.10052910053
3,30,464.5,5072.6980728051,5100,27.301927194861
4,23.5,3298.5,62379.649346793,63694,1314.3506532066
3.5,7.5,253.5,1654.2628458498,1651,3.2628458498025
3,12.5,198.5,1468.4948979592,1450,18.494897959184
3.5,13,187,1763.8648648649,1745,18.864864864865
4,19,386.5,1795.677002584,1798,2.3229974160208
2,35,428.5,2946.6848837209,2957,10.31511627907
2,19.5,206.5,974.80147058824,963,11.801470588235
4,7.5,62,1076.7042253521,1233,156.29577464789
2.5,18.5,693,2673,3240,567
3,30,1687.5,10239.684466019,10000,239.68446601942
3,12.5,1057,6944.5410628019,6800,144.54106280193
2.5,14.5,571,4011.5875912409,3850,161.58759124088
3.5,21.5,1748.5,11917.721518987,14000,2082.2784810127
3,10,301.5,5777.4188741722,5787,9.5811258278145
4,31.5,1119.5,9265.4863481229,9700,434.51365187713
2.5,6,253.5,1102.1739130435,1100,2.1739130434783
2.5,20,210,5160.2643171806,5578,417.73568281938
4.5,9.5,56.5,1015.0847457627,1060,44.915254237288
4,20,303,5349.6220735786,5279,70.622073578596
3,29,426.5,8203.5556872038,8117,86.555687203792
3,12,1045.5,8607.0935727788,8710,102.90642722117
3.5,6,65,796,796,0
3.5,9,385,10881.679487179,11023,141.32051282051
4.5,11,190.5,1732.2668393782,1755,22.733160621761
3.5,21.5,1748.5,6795.7755570118,5931,864.7755570118
2.5,14,575,4456,4456,0
3.5,21,521.5,3688.4086444008,3600,88.408644400786
2.5,14.5,571,4463.2024013722,4557,93.797598627788
4,20,303,8418.5904761905,8752,333.40952380952
4.5,6,119,2966.3768115942,3440,473.6231884058
3.5,7.5,253.5,1954.0214007782,1981,26.97859922179
3,21.5,426,13797.163120567,13700,97.163120567375
2.5,13,488,7004.5252525253,7105,100.47474747475
4.5,15.5,631.5,6920.1028938907,6816,104.10289389068
2.5,16.5,206.5,4676.6176470588,4620,56.617647058823
4,16,634.5,7674.7719155844,7451,223.77191558442
2.5,29.5,3161,34255.591270931,39479,5223.4087290695

p=20 k=3 Rao-1 mae = 476.70131113919
4,14.333333333333,607,7384.3848531685,7871,486.61514683153
3.6666666666667,10.666666666667,142.33333333333,925.16666666667,845,80.166666666667
3.3333333333333,6.6666666666667,254.33333333333,2333.0577427822,2330,3.0577427821522
3.6666666666667,13,1088.3333333333,21923.320707071,21272,651.32070707071
3.3333333333333,14.333333333333,382.66666666667,4220.3237597911,4224,3.6762402088771
2.6666666666667,21,363.33333333333,2976.1739130435,2826,150.17391304348
2.6666666666667,10.333333333333,206.33333333333,7226.6028708134,7320,93.397129186603
3.3333333333333,17,369,9199.7950819672,9125,74.795081967213
3,15.666666666667,1095.3333333333,11036.804967542,11900,863.19503245837
4.3333333333333,11.666666666667,191.33333333333,4545.4880294659,4300,245.48802946593
4,12.666666666667,703,3947.8349120433,4150,202.1650879567
3.6666666666667,7.6666666666667,113,941.66666666667,900,41.666666666667
4,7,65,789.47916666667,583,206.47916666667
3,6.3333333333333,253.33333333333,2609.6385542169,2565,44.638554216868
3,14,378.66666666667,4130.6307277628,4047,83.630727762804
2.3333333333333,15,205.66666666667,1481.579778831,1520,38.420221169036
3.3333333333333,23.333333333333,1742.6666666667,24419.953127817,25910,1490.0468721832
3,25.666666666667,2285.6666666667,34336.570239055,37286,2949.4297609455
2.6666666666667,24.333333333333,425,14739.861751152,15052,312.13824884792
3.3333333333333,15.333333333333,301.66666666667,11404.446347032,11039,365.44634703196
2.6666666666667,38.666666666667,3164.3333333333,19817.253441661,18500,1317.253441661
3,15.333333333333,305.33333333333,9410.0921052632,9369,41.092105263157
3.3333333333333,15.666666666667,360.66666666667,7340.0264400378,7184,156.02644003777
3,15.666666666667,568.66666666667,10477.70840682,10447,30.708406819518
3.3333333333333,29.333333333333,453,4947.1092077088,5100,152.89079229122
3,28.333333333333,3026.3333333333,57232.563935075,63694,6461.4360649248
3.6666666666667,8,254.66666666667,1661.8761528327,1651,10.876152832675
3,10.333333333333,200.33333333333,1482.0578231293,1450,32.057823129252
3.6666666666667,12,190,1792.1621621622,1745,47.162162162162
3.6666666666667,16.333333333333,381.33333333333,1771.6726959518,1798,26.327304048235
2,28.333333333333,426.33333333333,2931.7852713178,2957,25.214728682171
2.3333333333333,17.333333333333,208,981.88235294118,963,18.882352941176
4,8.3333333333333,57.333333333333,995.66197183099,1233,237.33802816901
3,15,807,3112.7142857143,3240,127.28571428571
3,30.333333333333,1809.6666666667,10980.987055016,10000,980.98705501618
3,15.666666666667,1095.3333333333,7196.3929146538,6800,396.39291465378
2.6666666666667,13.666666666667,575,4039.6897810219,3850,189.6897810219
2.6666666666667,27,1993,13584.225900682,14000,415.7740993184
2.6666666666667,16.333333333333,298.33333333333,5716.738410596,5787,70.261589403975
3.3333333333333,26.333333333333,1098.3333333333,9090.3014789534,9700,609.69852104664
3,7,254.66666666667,1107.2463768116,1100,7.246376811594
3,19.666666666667,223,5479.7092511013,5578,98.290748898678
4.3333333333333,8.3333333333333,61.333333333333,1101.9209039548,1060,41.920903954802
3.3333333333333,23,299.33333333333,5284.8851727982,5279,5.8851727982164
2.6666666666667,32.666666666667,429,8251.6421800948,8117,134.64218009479
3,15.333333333333,1087.6666666667,8954.2312539382,8710,244.23125393825
3.6666666666667,7.3333333333333,59.333333333333,726.60512820513,796,69.394871794872
3.3333333333333,9.6666666666667,380.33333333333,10749.78034188,11023,273.21965811966
3.6666666666667,11.333333333333,195,1773.1865284974,1755,18.186528497409
3.6666666666667,32.333333333333,1559.3333333333,6060.5543905636,5931,129.55439056356
2.6666666666667,16.666666666667,566,4386.2539130435,4456,69.746086956522
3.3333333333333,18.333333333333,503.33333333333,3559.9214145383,3600,40.07858546169
3.3333333333333,14.666666666667,586,4580.4493996569,4557,23.449399656946
3.3333333333333,15.333333333333,301.66666666667,8381.544973545,8752,370.45502645503
4,8.3333333333333,139.66666666667,3481.5458937198,3440,41.545893719807
3,6.3333333333333,253.33333333333,1952.7367055772,1981,28.263294422827
2.6666666666667,27.666666666667,428.66666666667,13883.530338849,13700,183.53033884949
2.6666666666667,16,508,7291.595959596,7105,186.59595959596
4,14.333333333333,615.33333333333,6742.9453376206,6816,73.054662379421
2.6666666666667,15.333333333333,208,4710.5882352941,4620,90.588235294118
3.6666666666667,14.666666666667,617.33333333333,7467.1277056277,7451,16.127705627706
2,32.333333333333,2934.6666666667,31802.828804099,39479,7676.1711959008
